_id,name,symbol,contractAddress,chain,logo,decimal,financialData,live,createdAt,updatedAt,__v
{'$oid': '623fc3d317f99988906aa2dc'},Global Coin Research,GCR,0x6307b25a665efc992ec1c1bc403c38f3ddd7c661,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/11496.png,18,"{'price': 4.35341238397068, 'volume24h': 23449.27270754, 'volumeChange24h': 0, 'percentChange1h': 0.00159492, 'percentChange24h': -0.8143713100000001, 'percentChange7d': -1.06205224, 'percentChange30d': 3.28912438, 'percentChange60d': 81.23946318, 'percentChange90d': 124.5443856, 'marketCap': 17413649.53588272, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 43534123.84, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:27.728Z'},{'$date': '2022-03-27T01:54:27.728Z'},0
{'$oid': '623fc3d817f99988906aa2e0'},Friends With Benefits Pro,FWB,0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/10090.png,18,"{'price': 60.31077006352082, 'volume24h': 53830.10985958, 'volumeChange24h': -23.2101, 'percentChange1h': 0.26720832, 'percentChange24h': 2.33708684, 'percentChange7d': 6.51646819, 'percentChange30d': 36.23478349, 'percentChange60d': 32.30322866, 'percentChange90d': -19.09337116, 'marketCap': 0, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 60310770.06, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:32.795Z'},{'$date': '2022-03-27T01:54:32.795Z'},0
{'$oid': '623fc3dd17f99988906aa2e4'},BitDAO,BIT,0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/11221.png,18,"{'price': 1.235937578896803, 'volume24h': 22286345.92310438, 'volumeChange24h': -45.5473, 'percentChange1h': -0.11024099999999999, 'percentChange24h': 1.05934015, 'percentChange7d': 9.75291629, 'percentChange30d': -0.71162627, 'percentChange60d': -18.03582389, 'percentChange90d': -34.06004046, 'marketCap': 724604177.1974177, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 12359375788.97, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:37.046Z'},{'$date': '2022-03-27T01:54:37.046Z'},0
{'$oid': '623fc3df17f99988906aa2e7'},Sarcophagus,SARCO,0x7697b462a7c4ff5f8b55bdbc2f4076c2af9cf51a,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/10348.png,18,"{'price': 0.631688516504582, 'volume24h': 5779.97171634, 'volumeChange24h': -78.0022, 'percentChange1h': 0.81298899, 'percentChange24h': 1.45440226, 'percentChange7d': 38.92048076, 'percentChange30d': 22.12920086, 'percentChange60d': -16.97442079, 'percentChange90d': -37.05701146, 'marketCap': 9887332.037476746, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 63168851.65, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:39.861Z'},{'$date': '2022-03-27T01:54:39.861Z'},0
{'$oid': '623fc3e217f99988906aa2eb'},DODO,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/7224.png,18,"{'price': 0.448055300204784, 'volume24h': 26094938.6631064, 'volumeChange24h': -12.8976, 'percentChange1h': 0.10513553, 'percentChange24h': 2.6968660399999997, 'percentChange7d': 4.0322519, 'percentChange30d': 5.36435837, 'percentChange60d': -10.09466942, 'percentChange90d': -55.42512086, 'marketCap': 49533393.866303876, 'marketCapDominance': 0.0025, 'fullyDilutedMarketCap': 448055300.2, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:42.833Z'},{'$date': '2022-03-27T01:54:42.833Z'},0
{'$oid': '623fc3e417f99988906aa2ee'},Balancer,BAL,0xba100000625a3754423978a60c9317c58a424e3D,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/5728.png,18,"{'price': 12.95169721991977, 'volume24h': 12386172.27792318, 'volumeChange24h': -31.4931, 'percentChange1h': 0.31610829, 'percentChange24h': 2.84131669, 'percentChange7d': 4.38994137, 'percentChange30d': 8.88478216, 'percentChange60d': 8.20766613, 'percentChange90d': -29.14520662, 'marketCap': 89934396.65829273, 'marketCapDominance': 0.0045000000000000005, 'fullyDilutedMarketCap': 1295169721.99, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:44.560Z'},{'$date': '2022-03-27T01:54:44.560Z'},0
{'$oid': '623fc3e917f99988906aa2f3'},Polymath,POLY,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/2496.png,18,"{'price': 0.45961709053779504, 'volume24h': 26795343.72598557, 'volumeChange24h': 45.1485, 'percentChange1h': 0.60945442, 'percentChange24h': 7.18333656, 'percentChange7d': 9.25451918, 'percentChange30d': 29.69167397, 'percentChange60d': 27.61603119, 'percentChange90d': -15.63626914, 'marketCap': 412989318.0332477, 'marketCapDominance': 0.0205, 'fullyDilutedMarketCap': 459617090.54, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:49.951Z'},{'$date': '2022-03-27T01:54:49.951Z'},0
{'$oid': '623fc3ec17f99988906aa2f6'},Gods Unchained,GODS,0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/10631.png,18,"{'price': 1.425792016340989, 'volume24h': 6756335.33757908, 'volumeChange24h': -46.3161, 'percentChange1h': -0.30486585, 'percentChange24h': -0.25038236, 'percentChange7d': 17.88664221, 'percentChange30d': 24.60748696, 'percentChange60d': -37.18446323, 'percentChange90d': -72.22212441, 'marketCap': 33735257.12212749, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 712896008.17, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:52.683Z'},{'$date': '2022-03-27T01:54:52.683Z'},0
{'$oid': '623fc3ee17f99988906aa2f9'},Request,REQ,0x8f8221afbb33998d8584a2b05749ba73c37a938a,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/2071.png,18,"{'price': 0.265886272536409, 'volume24h': 29124384.70378248, 'volumeChange24h': -71.4781, 'percentChange1h': 0.84155472, 'percentChange24h': -1.2064934, 'percentChange7d': 21.96142651, 'percentChange30d': 26.6945786, 'percentChange60d': 16.83133936, 'percentChange90d': -31.52873097, 'marketCap': 265853304.768872, 'marketCapDominance': 0.0132, 'fullyDilutedMarketCap': 265853599.63, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:54.801Z'},{'$date': '2022-03-27T01:54:54.801Z'},0
{'$oid': '623fc3f117f99988906aa2fc'},Occam.Fi,OCC,0x2f109021afe75b949429fe30523ee7c0d5b27207,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/9191.png,18,"{'price': 1.744632632018225, 'volume24h': 3469418.13311363, 'volumeChange24h': 232.7742, 'percentChange1h': -1.2862675700000001, 'percentChange24h': 36.15738133, 'percentChange7d': 141.11940765, 'percentChange30d': 61.76150445, 'percentChange60d': 15.72141174, 'percentChange90d': -42.78515039, 'marketCap': 0, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 173590946.89, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:57.035Z'},{'$date': '2022-03-27T01:54:57.035Z'},0
{'$oid': '623fc3f317f99988906aa2ff'},Zoracles,ZORA,0xD8E3FB3b08eBA982F2754988d70D57eDc0055ae6,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/7826.png,18,"{'price': 57.86819605485119, 'volume24h': 2008.13043025, 'volumeChange24h': 114.3741, 'percentChange1h': 0.26890092, 'percentChange24h': -1.8568891299999999, 'percentChange7d': -0.36227304, 'percentChange30d': -18.62355739, 'percentChange60d': -46.69230276, 'percentChange90d': -86.35237956, 'marketCap': 316133.95504765207, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 578681.96, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:54:59.324Z'},{'$date': '2022-03-27T01:54:59.324Z'},0
{'$oid': '623fc3f517f99988906aa302'},Rari Governance Token,RGT,0xd291e7a03283640fdc51b121ac401383a46cc623,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/7486.png,18,"{'price': 15.282294629729947, 'volume24h': 3398948.61171596, 'volumeChange24h': -10.8945, 'percentChange1h': 0.13687255, 'percentChange24h': 0.29059008000000003, 'percentChange7d': -0.27593469, 'percentChange30d': -17.38891705, 'percentChange60d': -27.90204863, 'percentChange90d': -45.97375221, 'marketCap': 185918886.48595524, 'marketCapDominance': 0.0092, 'fullyDilutedMarketCap': 190800181.92, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:55:01.428Z'},{'$date': '2022-03-27T01:55:01.428Z'},0
{'$oid': '623fc3f717f99988906aa305'},CUDOS,CUDOS,0x817bbDbC3e8A1204f3691d14bB44992841e3dB35,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/8258.png,18,"{'price': 0.026885282669822003, 'volume24h': 456858.53738598, 'volumeChange24h': 24.1098, 'percentChange1h': 1.9612017700000002, 'percentChange24h': 19.6188797, 'percentChange7d': 35.66419173, 'percentChange30d': 17.89025841, 'percentChange60d': 5.2261372999999995, 'percentChange90d': -26.77239675, 'marketCap': 76444753.28847474, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 268852826.7, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:55:03.701Z'},{'$date': '2022-03-27T01:55:03.701Z'},0
{'$oid': '623fc3fb17f99988906aa309'},NAOS Finance,NAOS,0x4a615bb7166210cce20e6642a6f8fb5d4d044496,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/9504.png,18,"{'price': 0.16722664913701601, 'volume24h': 229075.36048741, 'volumeChange24h': -1.5035, 'percentChange1h': 3.6083076800000002, 'percentChange24h': 4.43271323, 'percentChange7d': 10.901800829999999, 'percentChange30d': -6.06642148, 'percentChange60d': -37.57766433, 'percentChange90d': -62.45507889, 'marketCap': 0, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 50167994.74, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:55:07.251Z'},{'$date': '2022-03-27T01:55:07.251Z'},0
{'$oid': '623fc3fd17f99988906aa30c'},Zerogoki,REI,0x011864d37035439e078d64630777ec518138af05,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/10844.png,18,"{'price': 0.069799475629608, 'volume24h': 0, 'volumeChange24h': 0, 'percentChange1h': 0.0792122, 'percentChange24h': 0.5034187999999999, 'percentChange7d': -5.20365878, 'percentChange30d': 67.97830375, 'percentChange60d': -39.13935823, 'percentChange90d': -34.7273327, 'marketCap': 0, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 2871734.14, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:55:09.540Z'},{'$date': '2022-03-27T01:55:09.540Z'},0
{'$oid': '623fc40017f99988906aa30f'},Mirror Protocol,MIR,0x09a3EcAFa817268f77BE1283176B946C4ff2E608,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/7857.png,18,"{'price': 1.635471487397056, 'volume24h': 26915548.55991115, 'volumeChange24h': -5.0112, 'percentChange1h': 0.6784321999999999, 'percentChange24h': 1.8531869699999999, 'percentChange7d': -3.45724916, 'percentChange30d': 53.82274274, 'percentChange60d': 36.7993324, 'percentChange90d': -39.69776856, 'marketCap': 127145936.38342762, 'marketCapDominance': 0.0063, 'fullyDilutedMarketCap': 606064846.44, 'lastUpdated': {'$date': '2022-03-27T01:53:00Z'}}",False,{'$date': '2022-03-27T01:55:12.321Z'},{'$date': '2022-03-27T01:55:12.321Z'},0
{'$oid': '623fc40317f99988906aa312'},Rally,RLY,0xf1f955016EcbCd7321c7266BccFB96c68ea5E49b,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/8075.png,18,"{'price': 0.20763149243793302, 'volume24h': 4238836.30860461, 'volumeChange24h': 11.2601, 'percentChange1h': -0.011860820000000001, 'percentChange24h': 1.47950183, 'percentChange7d': 5.05059644, 'percentChange30d': -4.75431039, 'percentChange60d': -4.13221389, 'percentChange90d': -45.21398754, 'marketCap': 538211873.4463112, 'marketCapDominance': 0.0267, 'fullyDilutedMarketCap': 3114472386.57, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:15.856Z'},{'$date': '2022-03-27T01:55:15.856Z'},0
{'$oid': '623fc40617f99988906aa315'},Enzyme,MLN,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/1552.png,18,"{'price': 58.753766821305085, 'volume24h': 5517266.12597564, 'volumeChange24h': 4.8302, 'percentChange1h': -0.55447684, 'percentChange24h': 1.7818078700000002, 'percentChange7d': -0.22207235, 'percentChange30d': 17.9755788, 'percentChange60d': 10.94183733, 'percentChange90d': -32.43472598, 'marketCap': 122988831.38587342, 'marketCapDominance': 0.0061, 'fullyDilutedMarketCap': 107192564.83, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:18.678Z'},{'$date': '2022-03-27T01:55:18.678Z'},0
{'$oid': '623fc40a17f99988906aa318'},HOPR,HOPR,0xf5581dfefd8fb0e4aec526be659cfab1f8c781da,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/6520.png,18,"{'price': 0.162585201857796, 'volume24h': 379664.91709799, 'volumeChange24h': -7.3721, 'percentChange1h': -0.16032341, 'percentChange24h': -0.28776036, 'percentChange7d': -0.88527541, 'percentChange30d': -19.67809479, 'percentChange60d': -21.60577058, 'percentChange90d': -30.19325008, 'marketCap': 27119836.348239698, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 162585201.86, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:22.001Z'},{'$date': '2022-03-27T01:55:22.001Z'},0
{'$oid': '623fc40e17f99988906aa31c'},Tornado Cash,TORN,0x77777feddddffc19ff86db637967013e6c6a116c,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/8049.png,18,"{'price': 45.82054670421894, 'volume24h': 9874350.03050456, 'volumeChange24h': -37.6537, 'percentChange1h': -0.0488662, 'percentChange24h': 1.8431009, 'percentChange7d': 0.71839017, 'percentChange30d': 46.60310791, 'percentChange60d': 119.04057602, 'percentChange90d': 10.68617065, 'marketCap': 50393194.81582108, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 458205467.04, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:26.007Z'},{'$date': '2022-03-27T01:55:26.007Z'},0
{'$oid': '623fc41517f99988906aa320'},mStable Governance Token: Meta (MTA),MTA,0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/5748.png,18,"{'price': 0.419775438813044, 'volume24h': 1259572.47077319, 'volumeChange24h': 22.4646, 'percentChange1h': 0.60912371, 'percentChange24h': -0.81690014, 'percentChange7d': -0.38740435, 'percentChange30d': -29.17709046, 'percentChange60d': -37.5715742, 'percentChange90d': -48.68536609, 'marketCap': 7277455.166551998, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 41975547.68, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:33.266Z'},{'$date': '2022-03-27T01:55:33.266Z'},0
{'$oid': '623fc41917f99988906aa323'},Frax,FRAX,0x853d955acef822db058eb8505911ed77f175b99e,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/6952.png,18,"{'price': 0.9992309877266501, 'volume24h': 24435128.2236717, 'volumeChange24h': -24.908, 'percentChange1h': -0.0161531, 'percentChange24h': 0.19188005, 'percentChange7d': 0.20316043, 'percentChange30d': -0.21501907, 'percentChange60d': 0.007809920000000001, 'percentChange90d': -0.06212053, 'marketCap': 2789444835.8008313, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 2789444835.8, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:37.035Z'},{'$date': '2022-03-27T01:55:37.035Z'},0
{'$oid': '623fc42017f99988906aa327'},Ribbon Finance,RBN,0x6123b0049f904d730db3c36a31167d9d4121fa6b,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/12387.png,18,"{'price': 1.399483623640955, 'volume24h': 3325977.59182721, 'volumeChange24h': 4.6434, 'percentChange1h': -0.56745162, 'percentChange24h': 2.53034706, 'percentChange7d': 39.65188711, 'percentChange30d': 19.88259008, 'percentChange60d': -14.9203962, 'percentChange90d': -30.53580272, 'marketCap': 72811332.58127323, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 1399483623.64, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:44.561Z'},{'$date': '2022-03-27T01:55:44.561Z'},0
{'$oid': '623fc42217f99988906aa32a'},DeepCloud AI,DEEP,0x6cbedec4f1ac9d874987d2769596544e0d9161ab,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/4251.png,18,"{'price': 0.0007062746207750001, 'volume24h': 687.13884517, 'volumeChange24h': 211.1845, 'percentChange1h': 0.7073416100000001, 'percentChange24h': 0.56904634, 'percentChange7d': -16.16255369, 'percentChange30d': -44.72282978, 'percentChange60d': -63.8984463, 'percentChange90d': -70.3066545, 'marketCap': 0, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 141254.92, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:46.799Z'},{'$date': '2022-03-27T01:55:46.799Z'},0
{'$oid': '623fc42817f99988906aa32d'},Jarvis Network,JRT,0x8a9c67fee641579deba04928c4bc45f66e26343a,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/5187.png,18,"{'price': 0.039270962305446, 'volume24h': 236758.4703864, 'volumeChange24h': -15.2086, 'percentChange1h': -0.34983559000000003, 'percentChange24h': 2.9584460100000003, 'percentChange7d': -6.19614023, 'percentChange30d': -18.06219023, 'percentChange60d': -23.77671261, 'percentChange90d': -30.83169924, 'marketCap': 1139088.8275503018, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 8869799.29, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:52.526Z'},{'$date': '2022-03-27T01:55:52.526Z'},0
{'$oid': '623fc42b17f99988906aa330'},Perpetual Protocol,PERP,0xbc396689893d065f41bc2c6ecbee5e0085233447,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/6950.png,18,"{'price': 4.880325149412461, 'volume24h': 24221570.83080232, 'volumeChange24h': -9.6493, 'percentChange1h': -0.15105543, 'percentChange24h': 1.1525427, 'percentChange7d': 18.59872707, 'percentChange30d': 0.0007078200000000001, 'percentChange60d': -16.31042207, 'percentChange90d': -48.76528438, 'marketCap': 363462215.502493, 'marketCapDominance': 0.018000000000000002, 'fullyDilutedMarketCap': 732048772.41, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:55.324Z'},{'$date': '2022-03-27T01:55:55.324Z'},0
{'$oid': '623fc42d17f99988906aa333'},Burp,BURP,0x33f391f4c4fe802b70b77ae37670037a92114a7c,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/10713.png,18,"{'price': 0.026256972274635002, 'volume24h': 79232.91633868, 'volumeChange24h': -74.5227, 'percentChange1h': 0.15867854, 'percentChange24h': -2.69166721, 'percentChange7d': -1.53524512, 'percentChange30d': 2.80429388, 'percentChange60d': 1.42688788, 'percentChange90d': -53.53828627, 'marketCap': 0, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 13128486.14, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:55:57.622Z'},{'$date': '2022-03-27T01:55:57.622Z'},0
{'$oid': '623fc43517f99988906aa337'},EnterDAO,ENTR,0xd779eea9936b4e323cddff2529eb6f13d0a4d66e,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/12228.png,18,"{'price': 0.294826913810181, 'volume24h': 91460.03617596, 'volumeChange24h': -32.4955, 'percentChange1h': -0.25211199, 'percentChange24h': -5.48447764, 'percentChange7d': -32.80392687, 'percentChange30d': -46.3131795, 'percentChange60d': -63.13230733, 'percentChange90d': -63.50345361, 'marketCap': 0, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 29482691.38, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:56:05.190Z'},{'$date': '2022-03-27T01:56:05.190Z'},0
{'$oid': '623fc43917f99988906aa33c'},Tempus,TEMP,0xA36FDBBAE3c9d55a1d67EE5821d53B50B63A1aB9,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/14089.png,18,"{'price': 0.11901942701722701, 'volume24h': 94797.71344108, 'volumeChange24h': -5.3886, 'percentChange1h': -0.05099483, 'percentChange24h': 2.60754585, 'percentChange7d': 1.62123897, 'percentChange30d': 0.15848399999999999, 'percentChange60d': -4.58055575, 'percentChange90d': -32.47266553, 'marketCap': 0, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 119019427.02, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:56:09.196Z'},{'$date': '2022-03-27T01:56:09.196Z'},0
{'$oid': '623fc43b17f99988906aa33f'},Kleros,PNK,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/3581.png,18,"{'price': 0.089982610706655, 'volume24h': 483692.61513568, 'volumeChange24h': -35.2768, 'percentChange1h': 0.37172148, 'percentChange24h': 0.9308973500000001, 'percentChange7d': 6.25299908, 'percentChange30d': 18.02330317, 'percentChange60d': 14.32592209, 'percentChange90d': -19.7543651, 'marketCap': 56015007.76902677, 'marketCapDominance': 0.0028, 'fullyDilutedMarketCap': 68803107.04, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:56:11.459Z'},{'$date': '2022-03-27T01:56:11.459Z'},0
{'$oid': '623fc43d17f99988906aa342'},Decentral Games,DG,0x4b520c812e8430659fc9f12f6d0c39026c83588d,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/15478.png,18,"{'price': 0.332141427733235, 'volume24h': 1092030.14130738, 'volumeChange24h': 20.0652, 'percentChange1h': 0.14375874, 'percentChange24h': -0.965231, 'percentChange7d': -6.43953722, 'percentChange30d': -0.97663471, 'percentChange60d': 6.24748927, 'percentChange90d': -10.64148692, 'marketCap': 155687768.57365626, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 332141427.73, 'lastUpdated': {'$date': '2022-03-27T01:54:00Z'}}",False,{'$date': '2022-03-27T01:56:13.178Z'},{'$date': '2022-03-27T01:56:13.178Z'},0
{'$oid': '623fc44017f99988906aa345'},Flesh Token,FLESH,0x25d4BFeeaE3360E68C466c65A5E8f8D5CEBc5093,{'$oid': '623c7bc416dc4a608cd24b00'},https://s2.coinmarketcap.com/static/img/coins/64x64/14474.png,18,"{'price': 0.00496533910978, 'volume24h': 0, 'volumeChange24h': 0, 'percentChange1h': 0.26898009, 'percentChange24h': 1.53727161, 'percentChange7d': 13.2721002, 'percentChange30d': 63.88898299, 'percentChange60d': -37.68564993, 'percentChange90d': -84.2441054, 'marketCap': 0, 'marketCapDominance': 0, 'fullyDilutedMarketCap': 2923740.63, 'lastUpdated': {'$date': '2022-03-27T01:55:00Z'}}",False,{'$date': '2022-03-27T01:56:16.158Z'},{'$date': '2022-03-27T01:56:16.158Z'},0
